image_path,augmented_image_path,caption,augmented_caption
images_folder/74732.jpg,images_folder/74732_aug.jpg,a two tone brown bear is sitting on a blue couch,a two tone blue bear is sitting on a brown couch
images_folder/74758.jpg,images_folder/74758_aug.jpg,a brown dog with a blue collar is outside,a blue dog with a brown collar is outside
images_folder/75375.jpg,images_folder/75375_aug.jpg,A white toilet sits in a green bathroom .,A green toilet sits in a white bathroom .
images_folder/75381.jpg,images_folder/75381_aug.jpg,There is a white bathroom with green accent decor,There is a green bathroom with white accent decor
images_folder/75412.jpg,images_folder/75412_aug.jpg,a white toilet in a small brown walled bathroom,a brown toilet in a small white walled bathroom
images_folder/75420.jpg,images_folder/75420_aug.jpg,A white toilet sitting next to blue plastic barrel .,A blue toilet sitting next to white plastic barrel .
images_folder/75564.jpg,images_folder/75564_aug.jpg,A green street sign sitting next to a red stop sign .,A red street sign sitting next to a green stop sign .
images_folder/75572.jpg,images_folder/75572_aug.jpg,A large white bird is in the green water .,A large green bird is in the white water .
images_folder/75611.jpg,images_folder/75611_aug.jpg,A red Stop sign rises from a shaggy green bush .,A green Stop sign rises from a shaggy red bush .
images_folder/75636.jpg,images_folder/75636_aug.jpg,A black cat wearing a bright red license tag .,A red cat wearing a bright black license tag .
images_folder/75649.jpg,images_folder/75649_aug.jpg,A small yellow stuffed animal with a pink mouth .,A small pink stuffed animal with a yellow mouth .
images_folder/76316.jpg,images_folder/76316_aug.jpg,A white vase filled with a yellow reddish rose .,A yellow vase filled with a white reddish rose .
images_folder/76414.jpg,images_folder/76414_aug.jpg,a white toilet in a blue bath room,a blue toilet in a white bath room
images_folder/76493.jpg,images_folder/76493_aug.jpg,three black airplanes are flying and a blue sky,three blue airplanes are flying and a black sky
images_folder/76589.jpg,images_folder/76589_aug.jpg,A red stop sign under a green street sign .,A green stop sign under a red street sign .
images_folder/76646.jpg,images_folder/76646_aug.jpg,A red stop sign on a yellow bus .,A yellow stop sign on a red bus .
images_folder/76681.jpg,images_folder/76681_aug.jpg,A gray cat is very close to a blue drinking bottle .,A blue cat is very close to a gray drinking bottle .
images_folder/76710.jpg,images_folder/76710_aug.jpg,A red truck parked next to a blue car .,A blue truck parked next to a red car .
images_folder/76907.jpg,images_folder/76907_aug.jpg,A brown horse standing on a lush green field .,A green horse standing on a lush brown field .
images_folder/77279.jpg,images_folder/77279_aug.jpg,A small brown teddy bear with black eye brows .,A small black teddy bear with brown eye brows .
images_folder/77286.jpg,images_folder/77286_aug.jpg,A brown teddy bear in a white wire rack .,A white teddy bear in a brown wire rack .
images_folder/77315.jpg,images_folder/77315_aug.jpg,a red fire extinguisher is in a white room,a white fire extinguisher is in a red room
images_folder/77339.jpg,images_folder/77339_aug.jpg,A brown flower pot surrounded by green plants .,A green flower pot surrounded by brown plants .
images_folder/77461.jpg,images_folder/77461_aug.jpg,Silver motor bike with red accented wheel rims .,red motor bike with Silver accented wheel rims .
images_folder/77517.jpg,images_folder/77517_aug.jpg,A white bench sitting on a lush green shore .,A green bench sitting on a lush white shore .
images_folder/77574.jpg,images_folder/77574_aug.jpg,A black bird is sitting on a white mountain top .,A white bird is sitting on a black mountain top .
images_folder/77625.jpg,images_folder/77625_aug.jpg,A brown cat inside a blue zippered cloth .  ,A blue cat inside a brown zippered cloth .  
images_folder/77714.jpg,images_folder/77714_aug.jpg,A gray elephant standing next to green bushes .,A green elephant standing next to gray bushes .
images_folder/77747.jpg,images_folder/77747_aug.jpg,a black bear is sitting in a blue chair,a blue bear is sitting in a black chair
images_folder/77753.jpg,images_folder/77753_aug.jpg,A large brown bear walking through a lush green field .,A large green bear walking through a lush brown field .
images_folder/78330.jpg,images_folder/78330_aug.jpg,a brown cupboard with a black microwave oven,a black cupboard with a brown microwave oven
images_folder/78590.jpg,images_folder/78590_aug.jpg,A red stop under two green street signs .,A green stop under two red street signs .
images_folder/78673.jpg,images_folder/78673_aug.jpg,a red stop sign against a blue sky,a blue stop sign against a red sky
images_folder/78730.jpg,images_folder/78730_aug.jpg,A fat black cat sitting in a blue chair,A fat blue cat sitting in a black chair
images_folder/78731.jpg,images_folder/78731_aug.jpg,A white cat laying on a blue folding chair,A blue cat laying on a white folding chair
images_folder/78829.jpg,images_folder/78829_aug.jpg,A big black dog laying on a big round white thing .,A big white dog laying on a big round black thing .
images_folder/78847.jpg,images_folder/78847_aug.jpg,A grey dog riding a red skateboard,A red dog riding a grey skateboard
images_folder/79331.jpg,images_folder/79331_aug.jpg,A Purple thistle is in a yellow pot .,A yellow thistle is in a Purple pot .
images_folder/79399.jpg,images_folder/79399_aug.jpg,A brown teddy bear wearing a white t shirt .,A white teddy bear wearing a brown t shirt .
images_folder/79509.jpg,images_folder/79509_aug.jpg,A gold toilet is covered with a blue lid cover .,A blue toilet is covered with a gold lid cover .
images_folder/79522.jpg,images_folder/79522_aug.jpg,A white toilet with a brown wooden lid .,A brown toilet with a white wooden lid .
images_folder/79525.jpg,images_folder/79525_aug.jpg,An orange school bus sits waiting by a red church .,An red school bus sits waiting by a orange church .
images_folder/79661.jpg,images_folder/79661_aug.jpg,A yellow bus parked next to a green building .,A green bus parked next to a yellow building .
images_folder/79663.jpg,images_folder/79663_aug.jpg,A green street sign sitting above a red stop sign .,A red street sign sitting above a green stop sign .
images_folder/79766.jpg,images_folder/79766_aug.jpg,A brown cat sitting inside a green backpack .,A green cat sitting inside a brown backpack .
images_folder/79775.jpg,images_folder/79775_aug.jpg,A brown cat is sitting in a black suitcase .,A black cat is sitting in a brown suitcase .
images_folder/79858.jpg,images_folder/79858_aug.jpg,Two blue beach chairs under a yellow umbrella,Two yellow beach chairs under a blue umbrella
images_folder/79879.jpg,images_folder/79879_aug.jpg,Open purple umbrellas resting on a pink fence .,Open pink umbrellas resting on a purple fence .
images_folder/79883.jpg,images_folder/79883_aug.jpg,White puppy plays with a black running shoe .,black puppy plays with a White running shoe .
images_folder/79945.jpg,images_folder/79945_aug.jpg,The brown horse looks over the black wall ahead .,The black horse looks over the brown wall ahead .
images_folder/80034.jpg,images_folder/80034_aug.jpg,A green apple is between two large red fruit .,A red apple is between two large green fruit .
images_folder/80415.jpg,images_folder/80415_aug.jpg,A single yellow flower in a green glass vase,A single green flower in a yellow glass vase
images_folder/80586.jpg,images_folder/80586_aug.jpg,a black cat is sitting on a green bench,a green cat is sitting on a black bench
images_folder/80621.jpg,images_folder/80621_aug.jpg,A yellow fire hydrant is shown along a red painted curb .,A red fire hydrant is shown along a yellow painted curb .
images_folder/80622.jpg,images_folder/80622_aug.jpg,A yellow fire hydrant is placed around the green trees .,A green fire hydrant is placed around the yellow trees .
images_folder/80624.jpg,images_folder/80624_aug.jpg,A white dog is next to a yellow fire hydrant .,A yellow dog is next to a white fire hydrant .
images_folder/80629.jpg,images_folder/80629_aug.jpg,A yellow fire hydrant is in some brown grass .,A brown fire hydrant is in some yellow grass .
images_folder/80650.jpg,images_folder/80650_aug.jpg,Two large white sheep standing on a lush green field .,Two large green sheep standing on a lush white field .
images_folder/80651.jpg,images_folder/80651_aug.jpg,A red stop sign sitting under two green street signs .,A green stop sign sitting under two red street signs .
images_folder/80720.jpg,images_folder/80720_aug.jpg,An orange cat sitting in a red bag .,An red cat sitting in a orange bag .
images_folder/80721.jpg,images_folder/80721_aug.jpg,A blue backpack is sitting on an orange chair .,A orange backpack is sitting on an blue chair .
images_folder/80840.jpg,images_folder/80840_aug.jpg,A gray elephant is in the brown dirt .,A brown elephant is in the gray dirt .
images_folder/81574.jpg,images_folder/81574_aug.jpg,A small black dog peaking behind a white door .,A small white dog peaking behind a black door .
images_folder/81643.jpg,images_folder/81643_aug.jpg,A white sheep standing on a lush green field .,A green sheep standing on a lush white field .
images_folder/81674.jpg,images_folder/81674_aug.jpg,A orange tabby next to some black birds,A black tabby next to some orange birds
images_folder/81720.jpg,images_folder/81720_aug.jpg,The blue street exit sign has white lettering .,The white street exit sign has blue lettering .
images_folder/81741.jpg,images_folder/81741_aug.jpg,a red train engine pulling green passenger cars,a green train engine pulling red passenger cars
images_folder/81907.jpg,images_folder/81907_aug.jpg,A nosey black dog looking through a blue bag,A nosey blue dog looking through a black bag
images_folder/81934.jpg,images_folder/81934_aug.jpg,Two black bear cubs in green grass intrigued,Two green bear cubs in black grass intrigued
images_folder/81938.jpg,images_folder/81938_aug.jpg,a black dog is sleeping on a brown couch,a brown dog is sleeping on a black couch
images_folder/81943.jpg,images_folder/81943_aug.jpg,Two brown bears swimming together in green water .,Two green bears swimming together in brown water .
images_folder/82591.jpg,images_folder/82591_aug.jpg,An orange motorcycle parked next to a white car .,An white motorcycle parked next to a orange car .
images_folder/82732.jpg,images_folder/82732_aug.jpg,A white cowboy hat atop a pink bag .,A pink cowboy hat atop a white bag .
images_folder/82794.jpg,images_folder/82794_aug.jpg,A red train traveling through a lush green forest .,A green train traveling through a lush red forest .
images_folder/82817.jpg,images_folder/82817_aug.jpg,A black pickup truck containing a white four wheeler .,A white pickup truck containing a black four wheeler .
images_folder/82953.jpg,images_folder/82953_aug.jpg,A brown bear is surrounded by green ferns .,A green bear is surrounded by brown ferns .
images_folder/82964.jpg,images_folder/82964_aug.jpg,A cute black dog chasing an orange frisbee .,A cute orange dog chasing an black frisbee .
images_folder/82971.jpg,images_folder/82971_aug.jpg,A black dog sleeping on a red blanket .,A red dog sleeping on a black blanket .
images_folder/83224.jpg,images_folder/83224_aug.jpg,a black back board on a white bed,a white back board on a black bed
images_folder/83478.jpg,images_folder/83478_aug.jpg,A small brown teddy bear is wearing a red hat .,A small red teddy bear is wearing a brown hat .
images_folder/83484.jpg,images_folder/83484_aug.jpg,A red petaled flower sits in a green vase .,A green petaled flower sits in a red vase .
images_folder/83540.jpg,images_folder/83540_aug.jpg,A white window in a black counter top home kitchen,A black window in a white counter top home kitchen
images_folder/83561.jpg,images_folder/83561_aug.jpg,A very small black tiled bathroom with white accents .,A very small white tiled bathroom with black accents .
images_folder/83585.jpg,images_folder/83585_aug.jpg,A small brown dog standing next to a red smart car .,A small red dog standing next to a brown smart car .
images_folder/83617.jpg,images_folder/83617_aug.jpg,A white toilet in a small yellow bathroom,A yellow toilet in a small white bathroom
images_folder/83635.jpg,images_folder/83635_aug.jpg,A large brown dog standing next to a white wall .,A large white dog standing next to a brown wall .
images_folder/83756.jpg,images_folder/83756_aug.jpg,A red traffic light next to a brown brick building .,A brown traffic light next to a red brick building .
images_folder/83772.jpg,images_folder/83772_aug.jpg,A worn yellow fire hydrant sits in the green grass .,A worn green fire hydrant sits in the yellow grass .
images_folder/83785.jpg,images_folder/83785_aug.jpg,A red stop sign above a white traffic sign .,A white stop sign above a red traffic sign .
images_folder/83807.jpg,images_folder/83807_aug.jpg,A white dog is wearing a purple hat,A purple dog is wearing a white hat
images_folder/83876.jpg,images_folder/83876_aug.jpg,there is a small black cat playing with a yellow umbrella,there is a small yellow cat playing with a black umbrella
images_folder/83877.jpg,images_folder/83877_aug.jpg,A small black kitten is staring at an orange ball .,A small orange kitten is staring at an black ball .
images_folder/83878.jpg,images_folder/83878_aug.jpg,A black cat is attacking a yellow umbrella .,A yellow cat is attacking a black umbrella .
images_folder/83879.jpg,images_folder/83879_aug.jpg,A black cat is under a big yellow umbrella .,A yellow cat is under a big black umbrella .
images_folder/83910.jpg,images_folder/83910_aug.jpg,A white cat with blue eyes looking down .,A blue cat with white eyes looking down .
images_folder/83912.jpg,images_folder/83912_aug.jpg,A blue old truck is next to a yellow construction truck .,A yellow old truck is next to a blue construction truck .
images_folder/84033.jpg,images_folder/84033_aug.jpg,A white polar bear walking across a lush green field .,A green polar bear walking across a lush white field .
images_folder/84368.jpg,images_folder/84368_aug.jpg,A pink and a blue toothbrush are on a white background .,A pink and a white toothbrush are on a blue background .
images_folder/84494.jpg,images_folder/84494_aug.jpg,a black lamp standing next to a white fridge,a white lamp standing next to a black fridge
images_folder/84508.jpg,images_folder/84508_aug.jpg,four different sized brown teddy bears against a gray background,four different sized gray teddy bears against a brown background
images_folder/84511.jpg,images_folder/84511_aug.jpg,Two red flowers set in a green vase .,Two green flowers set in a red vase .
images_folder/84548.jpg,images_folder/84548_aug.jpg,A white kitchen has green and lime accents .,A green kitchen has white and lime accents .
images_folder/84619.jpg,images_folder/84619_aug.jpg,A grey car parked next to a black fire hydrant .,A black car parked next to a grey fire hydrant .
images_folder/84639.jpg,images_folder/84639_aug.jpg,The white toilet stands out starkly against the black wall .,The black toilet stands out starkly against the white wall .
images_folder/84763.jpg,images_folder/84763_aug.jpg,A red stop sign hanging from a yellow traffic light .,A yellow stop sign hanging from a red traffic light .
images_folder/84797.jpg,images_folder/84797_aug.jpg,A blue suitcase sits on a green bench .,A green suitcase sits on a blue bench .
images_folder/84803.jpg,images_folder/84803_aug.jpg,An empty green wooden bench near a pink building .,An empty pink wooden bench near a green building .
images_folder/84943.jpg,images_folder/84943_aug.jpg,Black / grayish cat lays down inside opened red suitcase,red / grayish cat lays down inside opened Black suitcase
images_folder/85061.jpg,images_folder/85061_aug.jpg,A large brown dog eating a red ball .,A large red dog eating a brown ball .
images_folder/85094.jpg,images_folder/85094_aug.jpg,A white horse design on a orange plate .,A orange horse design on a white plate .
images_folder/85346.jpg,images_folder/85346_aug.jpg,There are some yellow roses next to purple flowers .,There are some purple roses next to yellow flowers .
images_folder/85526.jpg,images_folder/85526_aug.jpg,A small thin white vase with some pink flowers .,A small thin pink vase with some white flowers .
images_folder/85527.jpg,images_folder/85527_aug.jpg,A large purple flower is in a green vase .,A large green flower is in a purple vase .
images_folder/85528.jpg,images_folder/85528_aug.jpg,a big pink flower in a little white vase,a big white flower in a little pink vase
images_folder/85536.jpg,images_folder/85536_aug.jpg,A black scissor nicely placed in a yellow box .,A yellow scissor nicely placed in a black box .
images_folder/85614.jpg,images_folder/85614_aug.jpg,The red bike and the pink bike just started dating,The pink bike and the red bike just started dating
images_folder/85634.jpg,images_folder/85634_aug.jpg,A black truck is pulling a white boat .,A white truck is pulling a black boat .
images_folder/85653.jpg,images_folder/85653_aug.jpg,A mostly white bathroom has a black toilet seat .,A mostly black bathroom has a white toilet seat .
images_folder/85665.jpg,images_folder/85665_aug.jpg,A black motorcycle stands near a white background .,A white motorcycle stands near a black background . 
images_folder/85807.jpg,images_folder/85807_aug.jpg,White sheep are grazing in a green pasture .,green sheep are grazing in a White pasture .
images_folder/85858.jpg,images_folder/85858_aug.jpg,a black train engine and its green train car,a green train engine and its black train car
images_folder/85917.jpg,images_folder/85917_aug.jpg,A red stop sign sitting above a green pole .,A green stop sign sitting above a red pole .
images_folder/85956.jpg,images_folder/85956_aug.jpg,A brown cat is sitting on a black suitcase .,A black cat is sitting on a brown suitcase .
images_folder/86031.jpg,images_folder/86031_aug.jpg,A close up of a red knit neck tie worn on a white shirt .,A close up of a white knit neck tie worn on a red shirt .
images_folder/86307.jpg,images_folder/86307_aug.jpg,A white comforter is folded back on a blue bed .,A blue comforter is folded back on a white bed .
images_folder/86546.jpg,images_folder/86546_aug.jpg,A white clock set against a blue column,A blue clock set against a white column
images_folder/86879.jpg,images_folder/86879_aug.jpg,Two black metal street signs with white letters .,Two white metal street signs with black letters .
images_folder/86880.jpg,images_folder/86880_aug.jpg,A blue street sign mounted on a gray metal pole .,A gray street sign mounted on a blue metal pole .
images_folder/86916.jpg,images_folder/86916_aug.jpg,A white street sign next to a tall green tree .,A green street sign next to a tall white tree .
images_folder/86919.jpg,images_folder/86919_aug.jpg,A red stop sign sitting above a yellow traffic sign .,A yellow stop sign sitting above a red traffic sign .
images_folder/87052.jpg,images_folder/87052_aug.jpg,A large gray elephant standing on a lush green field .,A large green elephant standing on a lush gray field .
images_folder/87155.jpg,images_folder/87155_aug.jpg,A yellow plastic container holding a slightly brown banana .,A brown plastic container holding a slightly yellow banana .
images_folder/87434.jpg,images_folder/87434_aug.jpg,A white laptop is connected to a larger black desktop computer .,A black laptop is connected to a larger white desktop computer .
images_folder/87580.jpg,images_folder/87580_aug.jpg,A brown clock tower lit up next to a grey sky .,A grey clock tower lit up next to a brown sky .
images_folder/87639.jpg,images_folder/87639_aug.jpg,a white kitchen with black counter tops,a black kitchen with white counter tops
images_folder/87641.jpg,images_folder/87641_aug.jpg,a white cat is sitting on a black bicycle,a black cat is sitting on a white bicycle
images_folder/87656.jpg,images_folder/87656_aug.jpg,A black cat sitting on a white toilet seat .,A white cat sitting on a black toilet seat .
images_folder/87714.jpg,images_folder/87714_aug.jpg,a white toilet in a green rest room,a green toilet in a white rest room
images_folder/87724.jpg,images_folder/87724_aug.jpg,Two Pink flowers with two other red ones .,Two red flowers with two other Pink ones .
images_folder/87818.jpg,images_folder/87818_aug.jpg,Marked red fire hydrant near green vegetation area .,Marked green fire hydrant near red vegetation area .
images_folder/87853.jpg,images_folder/87853_aug.jpg,A white bird stands on a red sign .,A red bird stands on a white sign .
images_folder/87942.jpg,images_folder/87942_aug.jpg,Red electric train car under a bright blue sky .,blue electric train car under a bright Red sky .
images_folder/87962.jpg,images_folder/87962_aug.jpg,A red stop sign stands against the green trees .,A green stop sign stands against the red trees .
images_folder/88015.jpg,images_folder/88015_aug.jpg,A large brown bull standing on a lush green grass covered field .,A large green bull standing on a lush brown grass covered field .
images_folder/88206.jpg,images_folder/88206_aug.jpg,A brown horse grazing on a lush green field .,A green horse grazing on a lush brown field .
images_folder/88520.jpg,images_folder/88520_aug.jpg,a blue batting machine and a red bat,a red batting machine and a blue bat
images_folder/88722.jpg,images_folder/88722_aug.jpg,A white toilet with a brown wooden toilet seat .,A brown toilet with a white wooden toilet seat .
images_folder/88744.jpg,images_folder/88744_aug.jpg,Small brown dog standing next to a white toilet .,Small white dog standing next to a brown toilet .
images_folder/88746.jpg,images_folder/88746_aug.jpg,A grey cat sitting in a blue bowl,A blue cat sitting in a grey bowl
images_folder/88763.jpg,images_folder/88763_aug.jpg,A purple motorcycle sits next to a blue motorcycle .,A blue motorcycle sits next to a purple motorcycle .
images_folder/88767.jpg,images_folder/88767_aug.jpg,A black dog sitting next to a red door .,A red dog sitting next to a black door .
images_folder/88883.jpg,images_folder/88883_aug.jpg,A yellow fire hydrant with a green top .,A green fire hydrant with a yellow top .
images_folder/88900.jpg,images_folder/88900_aug.jpg,A red van driving past a pink double decker bus .,A pink van driving past a red double decker bus .
images_folder/88949.jpg,images_folder/88949_aug.jpg,a black train engine is pulling its red train cars,a red train engine is pulling its black train cars
images_folder/89008.jpg,images_folder/89008_aug.jpg,A black truck is parked inside of a white display room .,A white truck is parked inside of a black display room .
images_folder/89601.jpg,images_folder/89601_aug.jpg,Two yellow blenders placed next to a green blender .,Two green blenders placed next to a yellow blender .
images_folder/89890.jpg,images_folder/89890_aug.jpg,Two black baby lambs in a green grassy field .,Two green baby lambs in a black grassy field .
images_folder/89894.jpg,images_folder/89894_aug.jpg,Yellow fire hydrant in between two blue posts .,blue fire hydrant in between two Yellow posts .
images_folder/89986.jpg,images_folder/89986_aug.jpg,A red sign is on the gray sidewalk,A gray sign is on the red sidewalk
images_folder/89990.jpg,images_folder/89990_aug.jpg,A white truck parked next to a red stop sign .,A red truck parked next to a white stop sign .
images_folder/90127.jpg,images_folder/90127_aug.jpg,A brown dog lays down on a blue couch .,A blue dog lays down on a brown couch .
images_folder/90806.jpg,images_folder/90806_aug.jpg,a white toilet in a small blue bathroom,a blue toilet in a small white bathroom
images_folder/90944.jpg,images_folder/90944_aug.jpg,The green double decker bus is stopped near a yellow sidewalk .,The yellow double decker bus is stopped near a green sidewalk .
images_folder/90970.jpg,images_folder/90970_aug.jpg,a red bus being parked besides a brown building,a brown bus being parked besides a red building
images_folder/91116.jpg,images_folder/91116_aug.jpg,A black cow walking across a lush green field .,A green cow walking across a lush black field .
images_folder/91192.jpg,images_folder/91192_aug.jpg,A large brown elephant standing in a lush green field .,A large green elephant standing in a lush brown field .
images_folder/91203.jpg,images_folder/91203_aug.jpg,A black dog pants next to a blue water bottle .,A blue dog pants next to a black water bottle .
images_folder/91251.jpg,images_folder/91251_aug.jpg,Two dark brown horses pulling a black carriage .,Two dark black horses pulling a brown carriage .
images_folder/91271.jpg,images_folder/91271_aug.jpg,A white horse standing between two brown horses .,A brown horse standing between two white horses .
images_folder/91284.jpg,images_folder/91284_aug.jpg,Yellow and black older snowmobile inside room with blue walls .,Yellow and blue older snowmobile inside room with black walls .
images_folder/91613.jpg,images_folder/91613_aug.jpg,A white teddy bear sitting above a shiny red heart frame .,A red teddy bear sitting above a shiny white heart frame .
images_folder/91769.jpg,images_folder/91769_aug.jpg,A beige cat hides under a large white vehicle,A white cat hides under a large beige vehicle
images_folder/91799.jpg,images_folder/91799_aug.jpg,A gray cat laying next to a black stuffed animal cat .,A black cat laying next to a gray stuffed animal cat .
images_folder/91900.jpg,images_folder/91900_aug.jpg,A brown wooden bench sitting next to two yellow vases .,A yellow wooden bench sitting next to two brown vases .
images_folder/91908.jpg,images_folder/91908_aug.jpg,A brown stone building with blue wood shutters .,A blue stone building with brown wood shutters .
images_folder/91971.jpg,images_folder/91971_aug.jpg,A single brown bird standing in green grass .,A single green bird standing in brown grass .
images_folder/92010.jpg,images_folder/92010_aug.jpg,A large white teddy bear wearing a black hat .,A large black teddy bear wearing a white hat .
images_folder/92188.jpg,images_folder/92188_aug.jpg,an orange cat is sleeping with white cats,an white cat is sleeping with orange cats
images_folder/92299.jpg,images_folder/92299_aug.jpg,a brown horse chewing on a blue rope,a blue horse chewing on a brown rope
images_folder/92702.jpg,images_folder/92702_aug.jpg,A brown teddy bear wrapped in black wiring .,A black teddy bear wrapped in brown wiring .
images_folder/92803.jpg,images_folder/92803_aug.jpg,a white tub in a brown cabinet bathroom,a brown tub in a white cabinet bathroom
images_folder/92851.jpg,images_folder/92851_aug.jpg,Two neatly - cut orange halves in a red bowl,Two neatly - cut red halves in a orange bowl
images_folder/92999.jpg,images_folder/92999_aug.jpg,A red fireplug sits near a verdant green background .,A green fireplug sits near a verdant red background .
images_folder/93092.jpg,images_folder/93092_aug.jpg,Red truck parked beside a yellow building alone .,yellow truck parked beside a Red building alone .
images_folder/93121.jpg,images_folder/93121_aug.jpg,A brown cow on a lush green hill .,A green cow on a lush brown hill .
images_folder/93235.jpg,images_folder/93235_aug.jpg,A white fluffy dog carries around a red Frisbee .,A red fluffy dog carries around a white Frisbee .
images_folder/93254.jpg,images_folder/93254_aug.jpg,a black dog holding onto a yellow frisbee,a yellow dog holding onto a black frisbee
images_folder/93596.jpg,images_folder/93596_aug.jpg,A large white living room with two brown leather sofas .,A large brown living room with two white leather sofas .
images_folder/93597.jpg,images_folder/93597_aug.jpg,A main sprays yellow paint on a white cloth .,A main sprays white paint on a yellow cloth .
images_folder/93711.jpg,images_folder/93711_aug.jpg,A large white teddy bear sitting next to two brown bears .,A large brown teddy bear sitting next to two white bears .
images_folder/93830.jpg,images_folder/93830_aug.jpg,a white toilet in a blue walled bathroom,a blue toilet in a white walled bathroom
images_folder/93903.jpg,images_folder/93903_aug.jpg,A silver airplane streaks a deep blue sky .,A blue airplane streaks a deep silver sky .
images_folder/93905.jpg,images_folder/93905_aug.jpg,A small white plane flying through a light blue sky .,A small blue plane flying through a light white sky .
images_folder/93968.jpg,images_folder/93968_aug.jpg,A red double decker bus traveling next to a white bus .,A white double decker bus traveling next to a red bus .
images_folder/94002.jpg,images_folder/94002_aug.jpg,A red fire hydrant stands among the green grass .,A green fire hydrant stands among the red grass .
images_folder/94005.jpg,images_folder/94005_aug.jpg,A dark red bushy parked next to a yellow bus .,A dark yellow bushy parked next to a red bus .
images_folder/94131.jpg,images_folder/94131_aug.jpg,a blue truck is pulling a white boat,a white truck is pulling a blue boat
images_folder/94730.jpg,images_folder/94730_aug.jpg,The black flower vase is full of white flowers,The white flower vase is full of black flowers
images_folder/94890.jpg,images_folder/94890_aug.jpg,A black motor scooter sitting next to a red stop sign .,A red motor scooter sitting next to a black stop sign .
images_folder/95037.jpg,images_folder/95037_aug.jpg,There is a yellow fire hydrant with blue trim,There is a blue fire hydrant with yellow trim
images_folder/95165.jpg,images_folder/95165_aug.jpg,A large black steer and a small white steer .,A large white steer and a small black steer .
images_folder/95167.jpg,images_folder/95167_aug.jpg,An orange cat laying on a pink floral patterned bed .,An pink cat laying on a orange floral patterned bed .
images_folder/95251.jpg,images_folder/95251_aug.jpg,A large yellow bear kite flying in a blue sky .,A large blue bear kite flying in a yellow sky .
images_folder/95273.jpg,images_folder/95273_aug.jpg,A black lab dog lying on a white couch .,A white lab dog lying on a black couch .
images_folder/95306.jpg,images_folder/95306_aug.jpg,A black horse standing next to a brown horse .,A brown horse standing next to a black horse .
images_folder/95317.jpg,images_folder/95317_aug.jpg,A white horse wearing a pale blue ribbon .,A blue horse wearing a pale white ribbon .
images_folder/95483.jpg,images_folder/95483_aug.jpg,White surfboard leaning against a brown tiki wall .,brown surfboard leaning against a White tiki wall .
images_folder/95840.jpg,images_folder/95840_aug.jpg,a sink and white tub in a yellow bathroom,a sink and yellow tub in a white bathroom
images_folder/95930.jpg,images_folder/95930_aug.jpg,Two white planes parked in a large green field .,Two green planes parked in a large white field .
images_folder/95935.jpg,images_folder/95935_aug.jpg,A white airplane is flying in a light blue sky .,A blue airplane is flying in a light white sky .
images_folder/96123.jpg,images_folder/96123_aug.jpg,One white cattle and one brown cattle are walking together .,One brown cattle and one white cattle are walking together .
images_folder/96124.jpg,images_folder/96124_aug.jpg,The fat grey cat is wearing a red satin tie .,The fat red cat is wearing a grey satin tie .
images_folder/96131.jpg,images_folder/96131_aug.jpg,Yellow chains are on a large red tractor .,red chains are on a large Yellow tractor .
images_folder/96797.jpg,images_folder/96797_aug.jpg,A tall white clock tower sitting under a blue cloudy sky .,A tall blue clock tower sitting under a white cloudy sky .
images_folder/96807.jpg,images_folder/96807_aug.jpg,a white vase holding a singular purple plant,a purple vase holding a singular white plant
images_folder/96902.jpg,images_folder/96902_aug.jpg,A white three piece bathroom with beige walls .,A beige three piece bathroom with white walls .
images_folder/96942.jpg,images_folder/96942_aug.jpg,A small white bathroom with brown spotted tiles,A small brown bathroom with white spotted tiles
images_folder/96974.jpg,images_folder/96974_aug.jpg,A single white airplane flying through the blue sky .,A single blue airplane flying through the white sky .
images_folder/97020.jpg,images_folder/97020_aug.jpg,An orange tabby cat sitting on a bright blue bench .,An blue tabby cat sitting on a bright orange bench .
images_folder/97077.jpg,images_folder/97077_aug.jpg,A red fire hydrant surrounded by yellow flowers .,A yellow fire hydrant surrounded by red flowers .
images_folder/97243.jpg,images_folder/97243_aug.jpg,A large blue truck stands near a brown building .,A large brown truck stands near a blue building .
images_folder/97248.jpg,images_folder/97248_aug.jpg,A red truck is driving on pure white snow .,A white truck is driving on pure red snow .
images_folder/97410.jpg,images_folder/97410_aug.jpg,The green apple is placed on yellow bananas .,The yellow apple is placed on green bananas .
images_folder/97788.jpg,images_folder/97788_aug.jpg,Several white flowers attached to green stems in a red glass vase .,Several red flowers attached to green stems in a white glass vase .
images_folder/97953.jpg,images_folder/97953_aug.jpg,A blue toilet sitting next to a red toilet .,A red toilet sitting next to a blue toilet .
images_folder/97968.jpg,images_folder/97968_aug.jpg,A white toilet surrounded with red and mauve tiles .,A red toilet surrounded with white and mauve tiles .
images_folder/97972.jpg,images_folder/97972_aug.jpg,A black motorcycle parked next to a lush green field .,A green motorcycle parked next to a lush black field .
images_folder/98025.jpg,images_folder/98025_aug.jpg,A grey commercial airplane flying across a blue sky .,A blue commercial airplane flying across a grey sky .
images_folder/98046.jpg,images_folder/98046_aug.jpg,a white cargo plane with gold color lettering,a gold cargo plane with white color lettering
images_folder/98204.jpg,images_folder/98204_aug.jpg,A large white bull with sharp black horns .,A large black bull with sharp white horns .
images_folder/98246.jpg,images_folder/98246_aug.jpg,A large brown cow standing next to a white car .,A large white cow standing next to a brown car .
